decimalLongitude,decimalLatitude,eventDate,basisOfRecord,occurrenceStatus,depth,source,datasetName,species
166.436423,-22.300928,2024-04-14T10:51,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.579542,-28.197327,2024-04-01T09:39,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.078792,-23.50278,2024-05-03T08:38,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.436556,-22.301094,2024-05-03T08:58,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.436996,-22.300816,2024-05-03T08:57,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.485527,-26.977085,2024-05-11T12:44,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.107934,-20.721348,2024-05-09T09:59,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.487037,-22.294743,2024-05-08T12:05,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437588,-22.299339,2024-05-12T12:14,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.57743,-28.195458,2024-05-18T09:03,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.577812,-28.195504,2024-05-11T14:57:50,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.068577,-18.614541,2024-05-31T11:00,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.267537,-30.202215,2024-05-24T09:12,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.068631,-18.61659,2024-06-04T18:05,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.561689,-18.056282,2024-06-01T21:13,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.06876,-18.614025,2024-06-04T12:00,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.62,-19.3044,2024-06-05T11:20,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.069283,-18.614856,2024-06-08T12:16,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.577167,-28.194914,2024-06-22T08:05,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.150721,-26.67853,2024-06-23T08:51,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437002,-22.30075,2024-06-12T09:49,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437199,-22.296579,2024-06-16T09:27,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.557043,-18.043713,2024-06-01T12:00,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.711031,-24.110446,2024-06-25T10:32:19,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.551866,-27.390538,2024-06-29T12:48,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.625444,-19.304417,2024-06-05T23:46,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437737,-22.298741,2024-06-26T09:50,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.4869,-14.648209,2024-07-01T10:27:40,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.452865,-14.646819,2024-07-02T09:44:10,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.363245,-22.440513,2024-07-29T13:29,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.473626,-22.31052,2024-07-06T09:22,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.708893,-24.114085,2024-08-08T16:27,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.436999,-27.401504,2024-08-24T11:15:54,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.4372,-27.400595,2024-08-23T14:07:29,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.114487,-26.614635,2024-08-31T15:56,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.116056,-26.615765,2024-08-31T11:42,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.436435,-27.395533,2024-08-23T10:27:01,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
148.892218,-20.082771,2024-08-14T13:51,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.39095,-23.902867,2024-08-07T07:58,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.973802,-16.759723,2024-08-14T14:46,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.465187,-22.476634,2024-08-24T09:48,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.292778,-22.296269,2024-09-07T14:44,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
165.961,-22.035,2024-09-22T09:06,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.436777,-22.299869,2024-10-29T09:07,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
144.090714,-13.623211,2024-10-27T11:40,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.787781,-15.501781,2024-10-30T10:55,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.452499,-14.644413,2024-10-18,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.910687,-23.445209,2024-10-27T09:30:10,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.467934,-22.47703,2024-11-02T15:16,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.099648,-22.443399,2024-11-20T14:55,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437034,-22.299153,2024-11-28T08:53,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.548211,-27.423744,2024-11-24T13:39,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.548037,-27.423713,2024-11-09T10:30,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.2896,-22.293244,2024-11-15T15:28,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.577387,-28.194723,2024-12-22T09:18,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.43644,-22.301063,2024-12-29T11:01,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437149,-22.299402,2024-12-29T10:22,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.267565,-30.202152,2024-12-21T11:01,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.383948,-29.912742,2024-12-29T11:23,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.796308,-16.201994,2024-12-26T10:40:55,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.652879,-13.341286,2024-12-31T10:32,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.918514,-23.444963,2023-01-06,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.9148,-23.442297,2023-01-06,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.922609,-23.434463,2023-01-10T13:56:53,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.921304,-23.434791,2023-01-10T13:42:31,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.913959,-23.433656,2023-01-10T14:00,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.914472,-23.447144,2023-01-10T10:00:26,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.908799,-23.441282,2023-01-09T08:51:32,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.57655,-28.196422,2023-01-15T12:51,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.462608,-27.532258,2023-01-21T13:41:09,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.910337,-23.441936,2023-01-22T10:33,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.435842,-22.29693,2023-01-25T08:33,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.387831,-29.923153,2023-02-05T10:08,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.26381,-20.90201,2023-02-15,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
167.02897,-20.74855,2023-02-07,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
167.41972,-22.655,2023-02-15,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
167.41133,-22.51938,2023-02-15,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
167.097691,-20.738266,2023-02-04T11:36,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.12688,-20.78595,2023-03-08,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
166.17472,-22.28083,2023-03-21,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
165.381916,-20.826252,2023-04-22T07:53,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.293179,-22.297167,2023-04-04T14:01,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.070126,-18.610048,2023-04-30T13:21:24,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.39014,-29.926773,2023-05-31T09:51,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.388269,-29.930942,2023-05-31T10:04,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
163.887203,-20.236927,2023-05-04T08:32,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.227152,-30.160674,2023-05-20T12:22,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.17037,-26.614256,2023-05-27T08:30,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.270299,-30.017346,2023-05-30T12:27,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.41906,-22.47653,2023-05-19,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
167.16315,-20.70631,2023-05-10,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
167.27081,-20.91339,2023-05-05,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
153.575534,-28.19519,2023-05-02/2023-05-03,HUMAN_OBSERVATION,PRESENT,NA,GBIF,DPIE Data from Scientific Licences dataset,Amphiprion_akindynos
153.576998,-28.196548,2023-05-02/2023-05-03,HUMAN_OBSERVATION,PRESENT,NA,GBIF,DPIE Data from Scientific Licences dataset,Amphiprion_akindynos
153.576828,-28.194,2023-05-02/2023-05-03,HUMAN_OBSERVATION,PRESENT,NA,GBIF,DPIE Data from Scientific Licences dataset,Amphiprion_akindynos
145.990478,-16.924876,2023-05-11T16:10:27,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.714897,-24.113107,2023-06-01T07:30,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.027845,-20.752208,2023-06-01T15:03,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.484084,-26.97854,2023-06-10T11:39,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.923081,-23.434303,2023-06-28T11:49:18,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.457761,-22.310946,2023-06-18T15:07,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.068621,-18.620013,2023-06-08T12:29:40,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.12133,-20.78837,2023-06-18,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
168.258033,-17.698221,2023-06-26T15:44,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.566837,-22.311904,2023-07-01T14:16,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.40892,-23.91885,2023-07-06T09:38:43,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.486138,-18.611155,2023-07-24T22:52:05,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.40955,-23.88498,2023-07-09T14:41:46,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.996625,-16.42858,2023-07-11T23:40,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437134,-22.494906,2023-08-12T12:11,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.293527,-22.297214,2023-08-18T18:03,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.975372,-16.751999,2023-08-10T10:58,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.483333,-26.977953,2023-09-17T12:04,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.378438,-18.26332,2023-09-08T11:34,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.1969,-25.909756,2023-09-13T14:35,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.917227,-23.437684,2023-09-20T13:57:02,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.232194,-16.850219,2023-09-20T14:38:18,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.9148,-23.442298,2023-09-24,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.436273,-22.300158,2023-10-08T08:37,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.53294,-27.395754,2023-10-03T10:48,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.488147,-18.55726,2023-10-14T15:33:53,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.689483,-14.875753,2023-10-19T08:32,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.673033,-15.000714,2023-10-18T17:21,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.069704,-18.614072,2023-10-30T14:40,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.643933,-16.046361,2023-10-24T11:05,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.490382,-14.651186,2023-10-26T15:22,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
144.051667,-11.763333,2023-10-26T16:24,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
144.440811,-13.975892,2023-10-21T14:19,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
143.928694,-12.217239,2023-10-24T10:59,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
144.145997,-13.654911,2023-10-22T08:28,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.068489,-18.615824,2023-10-30T14:30,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
143.950775,-12.025,2023-10-25T08:23,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.387313,-18.261767,2023-10-31T09:50:01,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.384866,-18.265326,2023-10-31T10:44,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.055919,-18.630018,2023-10-30T14:32,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.387956,-18.266956,2023-10-31T10:25,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.451117,-14.661774,2023-10-25T09:08,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.645816,-16.047254,2023-10-24T10:50,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.052142,-18.63197,2023-10-30T16:18,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.91516,-23.442488,2023-10-27T16:57:49,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.994959,-16.919645,2023-10-07T10:47:37,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
149.192916,-16.932018,2023-11-03T09:44,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
149.139014,-17.002128,2023-11-04T15:16,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
149.132662,-16.985548,2023-11-04T10:54,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.173055,-26.688446,2023-11-07T20:22:36,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.973098,-16.757518,2023-11-04,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.313106,-22.365218,2023-11-26T11:01:30,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
164.018029,-19.747227,2023-11-30T10:12,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
149.15,-16.966667,2023-11-04T15:12,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.270975,-16.733836,2023-11-04T15:40,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.445993,-14.679785,2023-11-06T10:31,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.848886,-16.0305,2023-11-06T03:49,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.387792,-29.923502,2023-12-02T09:04,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.577204,-28.196555,2023-12-02T09:40,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.390522,-29.928426,2023-12-03T10:49,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.388449,-29.923216,2023-12-02T09:52,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.43513,-22.296457,2023-12-23T08:18,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.446433,-22.481829,2023-12-23T09:16,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437441,-22.300662,2023-12-22T09:28,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.43677,-22.301488,2023-12-19T08:28,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.390469,-29.928481,2023-12-03T11:21,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.383501,-29.912744,2023-12-02T12:29,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437008,-22.300524,2023-12-29,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.467305,-22.476847,2023-12-29,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437294,-22.297142,2023-12-10T09:35,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.481414,-22.281601,2022-01-24T09:10,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
148.92105,-20.071719,2022-01-01T16:59,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
165.38017,-20.83649,2022-01-31,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
165.39089,-20.83705,2022-01-31,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
167.02889,-20.75962,2022-01-05,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
165.13315,-20.58231,2022-01-27,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
164.23999,-20.66601,2022-01-19,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
153.145866,-26.658342,2022-02-02T10:49,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.265757,-30.206857,2022-02-16T10:10,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.388123,-29.922415,2022-03-24T08:58,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.548286,-27.423373,2022-03-27T11:37:44,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.090619,-23.500238,2022-03-15T11:08,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.27739,-20.91578,2022-03-13,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
147.071629,-18.621834,2022-04-10T12:04,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.30359,-20.92426,2022-04-21,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
167.34082,-20.93904,2022-04-02,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
164.672184,-21.076812,2022-05-07T11:26,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.449189,-14.683241,2022-05-30T17:34,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.165575,-18.539957,2022-05-29T06:30,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.117843,-18.659125,2022-05-29T03:30,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.550828,-27.392739,2022-05-30T08:30,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
163.879981,-20.220035,2022-05-22T13:08,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
163.883166,-20.223238,2022-05-22T11:39,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
